Time,original_time,x,y,vx,vy,theta,omega,ax,steering_angle,cmd_steering_angle,cmd_velocity,velocity_error
3.0250000000000004,1.751294686152272e+18,7.402465999479223,2.0148941603835366,2.9280043521304333,0.10044745815503577,0.10303596869251419,0.4002758705801712,0.13267746407263847,0.1902111853165541,0.2000000029802322,3.0,-0.07199564786956669
3.0500000000000003,1.7512946861772718e+18,7.465200343526482,2.025254966216972,2.9303432186293428,0.053285859988497636,0.08402539304788292,0.8235448567973307,0.1550937359521202,0.19445272961113996,0.2000000029802322,3.0,-0.06965678137065723
3.075,1.751294686202272e+18,7.548351854152767,2.0282202298143552,2.932382993852299,0.011903827577897303,0.12843241478473555,1.1774778036852573,0.19980462165170296,0.2027222550392387,0.2000000029802322,3.0,-0.06761700614770083
3.1,1.751294686227272e+18,7.649334379848259,2.0409364980987044,2.9353695683096857,-0.02206736126665557,0.2005723791310685,1.4406553743385042,0.25054981391168163,0.2108906216080476,0.2000000029802322,3.0,-0.06463043169031435
3.125,1.7512946862522719e+18,7.7030488814846825,2.046126886090878,2.9401836503861865,-0.050010194516569885,0.21539817032388253,1.6096746242270246,0.2752261049663595,0.21413780987440123,0.2000000029802322,3.0,-0.059816349613813546
3.1500000000000004,1.751294686277272e+18,7.796105724547462,2.0819964068037455,2.946574643768871,-0.07574377521294266,0.2868542648835637,1.6980405485568522,0.23229924017426373,0.20809377662347758,0.2000000029802322,3.0,-0.05342535623112887
3.1750000000000003,1.751294686302272e+18,7.85224435416532,2.1040223637627586,2.952663028635195,-0.10383968130530268,0.31976896551496536,1.730816377552875,0.08189241291861483,0.19007691014887204,0.2000000029802322,3.0,-0.04733697136480508
3.2,1.751294686327272e+18,7.940598506149956,2.1108361407623324,2.9549554136804,-0.13749225892327055,0.3749379145126486,1.7365420862930048,-0.20169804759398155,0.16014182329546692,0.2000000029802322,3.0,-0.045044586319599844
3.225,1.751294686352272e+18,7.988945920102739,2.1241065798149803,2.948934247703375,-0.17706064701100396,0.4045166204421682,1.7386221601028553,-0.6202657467019549,0.1214743585357813,0.2000000029802322,3.0,-0.05106575229662491
3.25,1.7512946863772718e+18,8.081118159129147,2.1701973264072323,2.930081399430704,-0.22004693062526523,0.4529973113321967,1.7484120104645988,-1.1484139117825873,0.07973885256070985,0.0,0.0,2.930081399430704
